eisengart,-1,(0.750462962962963, 'easterling')
emk,-1,(0.8333333333333334, 'kem')
engram-ham,-1,(0.7000000000000001, 'hagerman')
enriquev,-1,(0.5472222222222223, 'queen')
enuslay,-1,(0.7095238095238097, 'suleman')
eroen,-1,(0.8444444444444446, 'tenore')
eshelerenner,-1,(0.7175213675213675, 'shellenberger')
fababa,-1,(0.8222222222222223, 'abaya')
farquharsoecarter,-1,(0.6176470588235293, 'parramore')
farrell-johnson,-1,(0.7481481481481481, 'harrelson')
feculak,-1,(0.7904761904761904, 'faulk')
fesahazion,-1,(0.6416666666666667, 'fiorenza')
feuguay,-1,(0.7904761904761904, 'fuqua')
finona,-1,(0.888888888888889, 'finnan')
florecin,1,('hispanic', 0.8399)
fonack,-1,(0.7555555555555556, 'falcon')
franchino,1,('white', 0.9174)
freilic,-1,(0.8134920634920636, 'filice')
furobonnstet,-1,(0.611111111111111, 'brunetto')
gahsu,-1,(0.8111111111111112, 'hargus')
gentry-epley,-1,(0.576984126984127, 'netzley')
ghiyas,-1,(0.8111111111111112, 'gashi')
giannelli,1,('white', 0.9462999999999999)
ginocchio,-1,(0.7890211640211641, 'coniglio')
glenn-bradley,-1,(0.6558857808857809, 'hellenbrand')
gnich,-1,(0.7000000000000001, 'ching')
goaziou,-1,(0.7095238095238097, 'gainous')
gonzales puckett,-1,(0.6174242424242425, 'mountcastle')
goodwirch,1,('white', 0.9133)
goswski,1,('white', 0.968)
grsfld appel,-1,(0.4682539682539682, 'pollard')
guitchard,1,('white', 0.5797)
haase-falbo,-1,(0.6380471380471381, 'magalhaes')
hallbuchanan,-1,(0.6917989417989419, 'callaghan')
hamaday,-1,(0.8492063492063492, 'yamada')
hamilton agee,-1,(0.6854395604395603, 'halteman')
haraugh,1,('white', 0.9718000000000001)
hareimana,-1,(0.7830687830687831, 'rahmani')
harlam,-1,(0.8777777777777778, 'hamar')
harris-todd,-1,(0.6292929292929293, 'rashid')
harrison'muhsin,-1,(0.6319444444444445, 'hieronymus')
hashemi-heshmat-magh,-1,(0.644949494949495, 'hammersmith')
helcon,-1,(0.8777777777777778, 'holen')
hernandez ibarra,-1,(0.7384259259259259, 'bernardez')
hernangomez,-1,(0.809553872053872, 'hermanson')
hill-malcom,-1,(0.5984848484848485, 'mcmahill')
holifield,1,('white', 0.6899)
holloway lennon,-1,(0.629100529100529, 'monhollen')
hopwppd,-1,(0.8571428571428571, 'hopp')
ignart,-1,(0.7555555555555556, 'gartin')
iw,-1,(0.8333333333333334, 'wi')
iyenjar,-1,(0.7095238095238097, 'yeargin')
jamain,-1,(0.7777777777777778, 'maina')
jansen,1,('white', 0.9521999999999999)
jaunese,-1,(0.8134920634920636, 'jeanes')
jersevic,-1,(0.6797619047619049, 'pernice')
joseph-guevara,-1,(0.5873015873015872, 'varughese')
kagchen,-1,(0.7904761904761904, 'keach')
kanakuri,-1,(0.6666666666666666, 'rukavina')
kapuduwa,-1,(0.7416666666666667, 'padua')
karbank,-1,(0.8968253968253969, 'barkan')
kawlekar,-1,(0.8333333333333334, 'walker')
kazemian,-1,(0.7579365079365079, 'mazeika')
kelley-burne,-1,(0.611111111111111, 'brunelle')
kennedy-mahmond,-1,(0.6853174603174604, 'koeneman')
kestleman,-1,(0.8587962962962963, 'steelman')
khamuradova,-1,(0.8008658008658008, 'okamura')
khanacharoen,-1,(0.8194444444444445, 'hanrahan')
kidd-sn,-1,(0.7492063492063492, 'diskin')
kidrow,-1,(0.5317460317460317, 'dworkin')
kiessir,1,('white', 0.9505)
kington,1,('white', 0.8964)
kippan,-1,(0.8888888888888888, 'kipp')
kishiro,-1,(0.8380952380952381, 'kisor')
kissanis,-1,(0.6944444444444445, 'sosinski')
klate,-1,(0.8777777777777778, 'kalter')
kondopoulos,-1,(0.5896103896103896, 'sokolov')
kotchetkova,-1,(0.7229437229437229, 'kovatch')
kotrany,-1,(0.7825396825396824, 'karson')
kouju,-1,(0.6888888888888888, 'oum')
krinjeck,-1,(0.8083333333333332, 'knick')
krysement,-1,(0.5888888888888889, 'tankersley')
kuemin,-1,(0.8222222222222223, 'kuenzi')
lagarry,-1,(0.8380952380952381, 'garry')
lagrave,-1,(0.7857142857142857, 'alvear')
lakes-allen,-1,(0.7597402597402597, 'lasalle')
lambrache,1,('white', 0.8893000000000001)
landoe,-1,(0.7777777777777778, 'dolan')
lechleider,-1,(0.7666666666666666, 'childree')
lee wills,-1,(0.7222222222222222, 'stilwell')
lee-jerrems,-1,(0.6626262626262627, 'meeler')
liaban,-1,(0.8888888888888888, 'balian')
liezert,-1,(0.8333333333333334, 'zeitler')
little thunder,-1,(0.6380952380952382, 'setterlund')
lolurco,-1,(0.6654761904761904, 'rullo')
lorenzana resto,-1,(0.7134680134680135, 'rosengarten')
lovblad,-1,(0.6238095238095238, 'vallo')
lowtharp,-1,(0.8869047619047619, 'lathrop')
lumpinski,1,('white', 0.9643)
macho smith,-1,(0.6626262626262627, 'maisch')
macknowsky,-1,(0.8962962962962964, 'mackowski')
mallut,-1,(0.8777777777777778, 'mault')
mansjur,1,('white', 0.8069)
maratouk,-1,(0.8333333333333334, 'armato')
mastalerez,-1,(0.7833333333333333, 'lemaster')
mateesco,-1,(0.8194444444444445, 'mcatee')
matiosian,-1,(0.7890211640211641, 'maniatis')
matischak,-1,(0.6746031746031745, 'aksamit')
maze-rogers,-1,(0.6942640692640693, 'bazemore')
meghahanda,-1,(0.8047619047619049, 'hageman')
menckeberg,-1,(0.8523809523809525, 'eckberg')
meskoii,-1,(0.7936507936507936, 'osiecki')
mexico,1,('hispanic', 0.8659)
miessan,-1,(0.8571428571428572, 'messina')
mioduch,-1,(0.6761904761904761, 'chiou')
miryousefi,-1,(0.8107142857142858, 'missouri')
mixster,1,('white', 0.9290999999999999)
mockay,1,('white', 0.8216)
moesges,-1,(0.7825396825396824, 'messer')
molanzo,1,('hispanic', 0.7739)
monsell,1,('white', 0.7379000000000001)
mookini,-1,(0.8492063492063492, 'morini')
morella,1,('white', 0.9431999999999999)
mpowell,1,('white', 0.6995999999999999)
munesar,-1,(0.7825396825396824, 'mauser')
munhausen,-1,(0.7830687830687831, 'huseman')
murakawa,-1,(0.8541666666666666, 'kawamura')
murkey,-1,(0.7888888888888891, 'merkey')
nashit,-1,(0.8888888888888888, 'anthis')
nasise,-1,(0.8444444444444446, 'saine')
nasworthy,1,('white', 0.9798)
negib,-1,(0.7333333333333334, 'begin')
nenneker,-1,(0.7777777777777778, 'kennemer')
nilsson-antonelli,-1,(0.709858768682298, 'boissonneault')
nishiyama-wood,-1,(0.6402116402116401, 'miyashiro')
nowkhah,-1,(0.7261904761904763, 'noah')
nyonly,-1,(0.75, 'lyon')
obaretin,-1,(0.8134920634920636, 'bertino')
ochoa-mackie,-1,(0.6746031746031745, 'heacock')
oldest,-1,(0.7777777777777777, 'towles')
ombwayo,-1,(0.6984126984126985, 'mow')
omifisoye,-1,(0.6566137566137565, 'somogyi')
orlana,-1,(0.8222222222222223, 'barona')
ovmin,-1,(0.7833333333333333, 'vine')
palcheff,-1,(0.7416666666666667, 'chelf')
palombizio,1,('white', 0.9408)
papaelias,-1,(0.7328042328042327, 'napierala')
paparella,1,('white', 0.9554)
paplinskaya,-1,(0.8465909090909092, 'palinkas')
pasquaile,-1,(0.8303872053872053, 'pasquarello')
pawlasek,1,('white', 0.9682999999999999)
pellor,-1,(0.8111111111111112, 'loper')
penone,-1,(0.888888888888889, 'pennel')
peremyslov,-1,(0.6801587301587303, 'seymore')
perry-roberts,-1,(0.6996336996336997, 'terrero')
peterson-rucker,-1,(0.6851851851851851, 'strohecker')
phanachone,-1,(0.5638888888888888, 'chohan')
phillipesdaille,-1,(0.7777777777777778, 'dephillips')
piercesr,-1,(0.8214285714285715, 'preister')
pirlant,1,('white', 0.9117000000000001)
pogrow,-1,(0.7158730158730159, 'goodrow')
polancik,1,('white', 0.9566)
popcun,-1,(0.7888888888888891, 'coppin')
popwich,-1,(0.8492063492063492, 'eppich')
pornsutharak,-1,(0.611111111111111, 'pastrano')
pribac,-1,(0.6527777777777777, 'carbin')
protolipac,-1,(0.6444444444444445, 'dalporto')
prutzmen,1,('white', 0.9879000000000001)
pusselwhyte,-1,(0.8787878787878789, 'musselwhite')
question,-1,(0.7976190476190476, 'quinones')
quintern,-1,(0.7222222222222222, 'tinner')
ramirez juarez,-1,(0.6785714285714285, 'grazier')
rapallo,1,('white', 0.9595999999999999)
raslavich,-1,(0.5787037037037037, 'chavis')
ratzky,-1,(0.8134920634920636, 'traczyk')
rawlinfs,-1,(0.7130952380952381, 'farinas')
razm,-1,(0.8333333333333334, 'mraz')
redekopp-mckeown,-1,(0.595568783068783, 'eckenrode')
rizleris,-1,(0.7666666666666666, 'sizer')
roiggonzales,-1,(0.8472222222222222, 'gonzales')
romboldi,-1,(0.6833333333333332, 'lordi')
rose-allen,-1,(0.6444444444444445, 'ornellas')
rotor,-1,(0.8777777777777778, 'sortor')
ruhmschottel,-1,(0.7156084656084656, 'schlotter')
rynn,-1,(0.8055555555555555, 'runyan')
ryzhova,-1,(0.7261904761904763, 'rayo')
sahachaisere,-1,(0.7079124579124579, 'mascarenhas')
sahukar,-1,(0.8968253968253969, 'ashkar')
san meiguel,-1,(0.8653198653198654, 'sanmiguel')
santeez,1,('white', 0.8170999999999999)
santillana guzman,-1,(0.667016806722689, 'manalang')
saravan,1,('white', 0.46259999999999996)
schemek,-1,(0.8333333333333334, 'meschke')
scibiorski,-1,(0.7630952380952382, 'sicairos')
senkaya,-1,(0.8968253968253969, 'sankey')
shakiri,-1,(0.8492063492063493, 'sharifi')
shanahan,1,('white', 0.9675)
shanalingigwa,-1,(0.6801282051282053, 'pangilinan')
shareez,-1,(0.8214285714285715, 'shaefer')
shaughness,-1,(0.6111111111111112, 'hassen')
shillian,-1,(0.8194444444444445, 'hillis')
shirojan,-1,(0.7527777777777778, 'riojas')
shis,1,('asian', 0.9595)
shuk,1,('white', 0.9576)
sikking,-1,(0.6130952380952381, 'kalinski')
singx,1,('asian', 0.3779)
skabla,-1,(0.7158730158730159, 'blaszak')
skribnik,-1,(0.7222222222222222, 'rybinski')
skyingkeo,-1,(0.6746031746031745, 'krinsky')
slatkay,-1,(0.8380952380952381, 'salay')
sloupsky,-1,(0.7652116402116401, 'posluszny')
smithay,-1,(0.746031746031746, 'mathys')
softas,-1,(0.7777777777777778, 'tasso')
sorho,-1,(0.8083333333333332, 'shor')
spesick,-1,(0.8968253968253969, 'essick')
steinfuhr,-1,(0.7037037037037037, 'fuster')
stennettlyn,1,('white', 0.6718999999999999)
stokes-ligon,-1,(0.7242063492063493, 'gosselin')
stolagli,-1,(0.8214285714285715, 'stogdill')
stovall robertson,-1,(0.6905228758169936, 'stavropoulos')
strithers,1,('white', 0.9165000000000001)
suksod,-1,(0.6555555555555556, 'kious')
sutton-beattie,-1,(0.6640211640211641, 'antonetti')
swanford,-1,(0.6861111111111112, 'dawson')
swortel,-1,(0.8492063492063493, 'wolters')
syamaprasad,-1,(0.8787878787878788, 'samaras')
szmolko,-1,(0.8047619047619049, 'mosko')
tagalk,-1,(0.8055555555555555, 'gaal')
talvott,-1,(0.8492063492063492, 'malott')
tamayo-mondragon,-1,(0.6454124579124579, 'montemarano')
tarenski,-1,(0.7023809523809524, 'kastner')
terzon,-1,(0.8111111111111112, 'tozer')
thidavanh,-1,(0.7851851851851851, 'thain')
thomas-carey,-1,(0.5888888888888889, 'sacramento')
thornhill-smith,-1,(0.7000000000000001, 'hollinsworth')
thux,-1,(0.7222222222222222, 'hui')
topa,-1,(0.6333333333333333, 'prato')
toulou,-1,(0.7158730158730159, 'ruotolo')
trelawney,-1,(0.7800925925925926, 'weatherly')
tubay,-1,(0.8083333333333332, 'baty')
turer,1,('white', 0.9845999999999999)
turpik,-1,(0.7388888888888889, 'pruit')
tziamos,-1,(0.7492063492063492, 'tomasi')
ussi,1,('white', 0.8898)
van-ek,-1,(0.888888888888889, 'vaneck')
vanbenten,-1,(0.7800925925925926, 'benavente')
vandrey,-1,(0.7936507936507936, 'vinyard')
vangrud,-1,(0.5793650793650794, 'durgan')
vasbary,-1,(0.8968253968253969, 'savary')
vaslonez,-1,(0.6944444444444445, 'lievanos')
vecqueray,-1,(0.7301587301587301, 'cerveny')
visley,1,('white', 0.9319)
wagaer,-1,(0.8777777777777778, 'waage')
waldstreicher,-1,(0.8148795648795648, 'walterscheid')
wattanathor,-1,(0.661976911976912, 'taranto')
waughtal,-1,(0.7857142857142857, 'hautala')
wessi,1,('white', 0.7684000000000001)
wetteroth,-1,(0.7222222222222222, 'etherton')
wiklinski,-1,(0.8337962962962964, 'kwiecinski')
wirig dds,-1,(0.7962962962962963, 'widrig')
wolff-klammer,-1,(0.7728937728937728, 'wolfram')
wroblak,-1,(0.7023809523809524, 'barkalow')
wslker,-1,(0.7777777777777777, 'wilkes')
ydarra,-1,(0.611111111111111, 'fayard')
yoshica,-1,(0.6825396825396824, 'hiscox')
zbrozeki,-1,(0.8055555555555555, 'brozek')
zhvanetskaya,-1,(0.613888888888889, 'banaszak')
zidarin,-1,(0.7714285714285715, 'irani')
zitooni,-1,(0.6825396825396824, 'torino')
zoltay,-1,(0.75, 'zyla')
zomslu,-1,(0.7222222222222223, 'slocum')
abigan,-1,(0.8777777777777778, 'bagan')
acadio,-1,(0.8222222222222223, 'aldaco')
accocella,-1,(0.7890211640211641, 'cacciola')
adamsom,-1,(0.8412698412698413, 'damaso')
agamdzhanova,-1,(0.638888888888889, 'andazola')
aguero-hoffman,-1,(0.557142857142857, 'graffeo')
ahumada-o,1,('hispanic', 0.9309999999999999)
akmegov,-1,(0.7492063492063492, 'markov')
alabead,-1,(0.8047619047619049, 'albea')
albert-dejesus,-1,(0.7244588744588745, 'latendresse')
aleise,-1,(0.8690476190476191, 'eliasen')
alessia,-1,(0.8134920634920636, 'salais')
alibozektomashek,-1,(0.5560185185185186, 'peshlakai')
alnabtiti,-1,(0.750462962962963, 'battaglini')
alterno,-1,(0.8392857142857143, 'alderton')
amziane,-1,(0.7492063492063492, 'zieman')
andreasov,1,('white', 0.9753000000000001)
aneskavich-ireland,-1,(0.6388888888888887, 'canevari')
antignolo,-1,(0.8306878306878307, 'antolin')
aristene,-1,(0.6944444444444445, 'sergeant')
armandroff,-1,(0.7777777777777778, 'farman')
arnold-mickels,-1,(0.6863095238095238, 'lowdermilk')
arsaalan,-1,(0.7194444444444446, 'aranas')
asanavicius,-1,(0.6931818181818182, 'cabaniss')
ascherich,-1,(0.8217592592592592, 'schlicher')
athisaitrakul,-1,(0.7467948717948718, 'astarita')
attaelmanan,-1,(0.7912457912457912, 'talamante')
audrick,-1,(0.8492063492063493, 'burdick')
aviles mora,-1,(0.6450216450216449, 'morales')
awalalon,-1,(0.7301587301587302, 'wallman')
bakayza,-1,(0.7797619047619048, 'banaszak')
bakimli,-1,(0.7825396825396824, 'karimi')
balaguer gonzalez,-1,(0.6086834733893558, 'magallanez')
baquerot,1,('hispanic', 0.9)
barnes-jones,-1,(0.7268518518518517, 'soberanes')
bartirome,-1,(0.8306878306878307, 'barreto')
bauereisen,-1,(0.7851851851851851, 'reisenauer')
bayer-fisher,-1,(0.7476851851851851, 'berkshire')
beadie,-1,(0.8444444444444446, 'bieda')
beargrease,-1,(0.7571428571428572, 'graeber')
beck-schilling,-1,(0.8047619047619049, 'schickling')
bedamsetty,-1,(0.6801587301587303, 'mayette')
beedadams,-1,(0.6648148148148149, 'baade')
bensonssan,-1,(0.7000000000000001, 'sandness')
blank-birnbaum,-1,(0.615079365079365, 'birenbaum')
bocray,-1,(0.8444444444444446, 'corby')
bonore,-1,(0.8134920634920636, 'osborne')
bossini,1,('white', 0.9178000000000001)
braggs-wilson,-1,(0.5996336996336996, 'blasing')
bryerton,-1,(0.7194444444444446, 'boyter')
budakov,-1,(0.6761904761904761, 'hodak')
budkie,1,('white', 0.9845999999999999)
buiva,-1,(0.6222222222222223, 'auvil')
burso,1,('white', 0.8426)
caleshire,-1,(0.8068783068783069, 'charlie')
cano felix,-1,(0.6801587301587303, 'avelino')
caraballo mrs,-1,(0.7305911680911681, 'cavallaro')
caraballo-toribio,-1,(0.6107998755057579, 'dibartolo')
caramto,-1,(0.7658730158730159, 'marotta')
cargari,-1,(0.8630952380952381, 'carrigan')
carreas,-1,(0.8690476190476191, 'caesar')
carrier,1,('white', 0.8845999999999999)
carroso,1,('white', 0.937)
carrusca,-1,(0.7083333333333334, 'cart')
cazassus,-1,(0.7301587301587302, 'csaszar')
celia-falaschi,-1,(0.5595238095238094, 'michaelis')
chadwrick,1,('white', 0.9054000000000001)
chaftagner,-1,(0.7783068783068784, 'cartagena')
chagolia,-1,(0.7738095238095238, 'agcaoili')
chavantes,-1,(0.8306878306878307, 'cantave')
chetuck,1,('white', 0.4483)
chiaparas,-1,(0.7296296296296295, 'carias')
childre,1,('white', 0.9818000000000001)
chisholm dunnick,-1,(0.5791666666666667, 'mcnichol')
chisholm-hensley,-1,(0.6908068783068783, 'hillhouse')
chisos,-1,(0.8888888888888888, 'hiss')
chiwacha,-1,(0.7301587301587302, 'macchia')
chumfofg,-1,(0.65, 'mcguffin')
cilberman,-1,(0.7857142857142857, 'mclaren')
cisselu,-1,(0.7714285714285715, 'celis')
claras,-1,(0.8444444444444446, 'carls')
clausen alfonso,-1,(0.6291666666666668, 'vasconcellos')
columga,-1,(0.8047619047619049, 'luoma')
comklim,-1,(0.6654761904761904, 'milko')
coombs-peart,-1,(0.6349206349206349, 'stroope')
corbersero,-1,(0.8083333333333332, 'cebreros')
corenevsky,-1,(0.8083333333333332, 'converse')
courpet,-1,(0.8154761904761906, 'precourt')
crane-okada,-1,(0.6897546897546897, 'aracena')
creekmore-anny,-1,(0.6878306878306878, 'kennemore')
culqui sheldon,-1,(0.5708994708994709, 'estudillo')
d amaral,1,('white', 0.794)
daldin,-1,(0.8222222222222223, 'daniel')
darei,-1,(0.8444444444444446, 'daigre')
david-flores,-1,(0.6436507936507937, 'friddle')
de garo,-1,(0.7071428571428572, 'drago')
de sa campos,-1,(0.6349206349206349, 'desousa')
dearmit,-1,(0.8392857142857143, 'demartin')
deboisbriand,-1,(0.8240740740740741, 'bedrosian')
degeler-merrow,-1,(0.5753968253968255, 'wertenberger')
delasso,-1,(0.7658730158730159, 'salsedo')
delauzon,-1,(0.7301587301587302, 'dalonzo')
dellermo,-1,(0.8630952380952381, 'demello')
demottier,-1,(0.8796296296296297, 'demeritt')
depampeis,-1,(0.6648148148148149, 'empie')
derrougemont,-1,(0.5595238095238095, 'germond')
dertsen,-1,(0.8630952380952381, 'derstine')
desisio,1,('white', 0.9632999999999999)
devletsah-goodfriend,-1,(0.4762626262626262, 'vonderheide')
dhimi,-1,(0.7416666666666667, 'hindi')
dias da silva,-1,(0.6032967032967033, 'baldassari')
diaz baez,-1,(0.7328042328042327, 'abdelaziz')
dill-mcewen,-1,(0.6618566618566619, 'millender')
dilos busines,-1,(0.7097578347578347, 'dubuisson')
dimachki,-1,(0.8194444444444445, 'dimick')
dochkus,-1,(0.7158730158730159, 'hudock')
dolezal-liddell,-1,(0.6968253968253969, 'delzell')
dombrosis,-1,(0.7800925925925926, 'dambrosio')
donejour,-1,(0.6527777777777778, 'orduno')
dorrman,-1,(0.7658730158730159, 'reardon')
downs-sarver,-1,(0.6666666666666666, 'rowser')
draughon klaczak,-1,(0.5422619047619048, 'khurana')
drechin,-1,(0.8154761904761906, 'hendrick')
duerksem,-1,(0.775, 'dusek')
dunderi,-1,(0.7825396825396824, 'dirden')
durelli,-1,(0.8968253968253969, 'rudell')
dwehus,-1,(0.611111111111111, 'husted')
ebbeit,-1,(0.8222222222222223, 'tebbe')
effinowitsch,-1,(0.5151515151515151, 'stinchfield')
efremian,-1,(0.8392857142857143, 'freiman')
eichermueller,-1,(0.7173382173382173, 'eckerle')
el sardouk,-1,(0.6592592592592593, 'sepulvado')
eperian,-1,(0.7428571428571429, 'alperin')
escoubat,-1,(0.75, 'cuesta')
esrig,-1,(0.8111111111111112, 'reisig')
ezick,-1,(0.8666666666666667, 'cizek')
facun,-1,(0.8666666666666667, 'fan')
fajoja,-1,(0.6666666666666666, 'joa')
fanja,1,('hispanic', 0.7748)
farnas,-1,(0.8777777777777778, 'frana')
farrior-rydgren,-1,(0.6444444444444445, 'rorrer')
fastre,-1,(0.8888888888888888, 'frates')
fatthi,-1,(0.8444444444444446, 'faith')
feil,1,('asian', 0.8337)
felix jimenez,-1,(0.576923076923077, 'keelin')
ferdowski,-1,(0.8546296296296297, 'kiedrowski')
ferlend,-1,(0.8809523809523809, 'feldner')
ferrarati,-1,(0.7301587301587301, 'arrieta')
ferrer-serbia,-1,(0.7217948717948719, 'laferriere')
fields-simpson,-1,(0.5708994708994709, 'slominski')
fileuristin,-1,(0.7678872053872053, 'filsinger')
fitzgboon,-1,(0.8962962962962964, 'fitzgibbon')
flather,1,('white', 0.9682999999999999)
fletcher-kell,-1,(0.7728937728937728, 'leclere')
flores acosta,-1,(0.6054131054131053, 'colarusso')
fraere,1,('white', 0.8029999999999999)
franco-cobian,-1,(0.7722578347578347, 'franchino')
frernandes,1,('white', 0.6023)
frguson,1,('white', 0.8259000000000001)
frigand,-1,(0.8214285714285715, 'wingard')
frighetto,-1,(0.6851851851851851, 'gottfried')
frilop,-1,(0.8111111111111112, 'flori')
fryksdale,-1,(0.7037037037037037, 'frakes')
gacharr,-1,(0.7916666666666666, 'mcgarrah')
galizia,1,('hispanic', 0.8813)
galvez-hard,-1,(0.6380471380471381, 'delagarza')
gansley,1,('white', 0.9545)
geberehiwot,-1,(0.7229437229437229, 'hiebert')
georgelos,-1,(0.662962962962963, 'goeser')
gescheidler,-1,(0.764141414141414, 'chesterfield')
gesli,-1,(0.8666666666666667, 'giles')
golburn,-1,(0.8492063492063493, 'cogburn')
goldstuck,-1,(0.662962962962963, 'dlugos')
gorake,-1,(0.7388888888888889, 'karge')
goruney,-1,(0.7916666666666666, 'burgoyne')
gradneigo,-1,(0.8306878306878307, 'grinage')
greimes,-1,(0.8690476190476191, 'grimes')
grichannaya,-1,(0.6704545454545454, 'chandran')
griggs-choice,-1,(0.6538461538461539, 'gingrich')
groessner,1,('white', 0.9771)
gudjohnsen,-1,(0.6523809523809524, 'hudgens')
guerracole,-1,(0.7154761904761906, 'laguerre')
gurleva,-1,(0.7158730158730159, 'kluger')
haelsen,-1,(0.8630952380952381, 'glasheen')
haloute,-1,(0.8154761904761906, 'althouse')
hambridge-reid,-1,(0.8068783068783069, 'hardigree')
hamiltonsr,-1,(0.7875, 'mathison')
hashimm,-1,(0.8492063492063493, 'hashemi')
hatscheck,-1,(0.7830687830687831, 'schacht')
hatzenbihle,-1,(0.5598484848484849, 'leinbach')
hendricks-stacy,-1,(0.5814814814814815, 'desanctis')
henizel,1,('white', 0.973)
herwers,-1,(0.8492063492063492, 'sherer')
hibel,-1,(0.8777777777777778, 'hibler')
horton-mcginley,-1,(0.5194444444444444, 'thornley')
huilcapoma,-1,(0.6055555555555555, 'lipuma')
huspen,-1,(0.8444444444444446, 'shupe')
iketau,-1,(0.8055555555555555, 'kieu')
indestad,-1,(0.7222222222222222, 'destin')
ingermin,-1,(0.7976190476190476, 'mininger')
intellsano,-1,(0.6809523809523809, 'antonellis')
ittidir,-1,(0.7658730158730159, 'dimitri')
jackson-norman,-1,(0.7576058201058201, 'vannorman')
jaukkuri,-1,(0.6583333333333333, 'jurek')
jenneer,1,('white', 0.9396)
jigula,-1,(0.7638888888888888, 'guia')
jiovenale,-1,(0.6648148148148149, 'oniel')
johnson-wheelock,-1,(0.6527777777777778, 'hokenson')
jones-vaughn,-1,(0.748015873015873, 'johansen')
jurosz,-1,(0.6944444444444443, 'bogusz')
kafkaridou,-1,(0.6714285714285714, 'okazaki')
kaisa,-1,(0.8083333333333332, 'asai')
kakambouras,-1,(0.6341991341991342, 'mubarak')
kaleward,-1,(0.8452380952380952, 'wakeland')
kandova,-1,(0.7936507936507936, 'koranda')
kaplo,-1,(0.8333333333333334, 'polka')
kaschock,-1,(0.8452380952380952, 'sochacki')
katselson,-1,(0.8068783068783069, 'skelton')
kausalya,-1,(0.6861111111111112, 'kolasa')
kea-edwards,-1,(0.695959595959596, 'seader')
khamprasong,-1,(0.7418831168831169, 'sparkman')
khojayev,-1,(0.6944444444444445, 'kochevar')
kingpoyom,-1,(0.6296296296296297, 'gookin')
klindel,-1,(0.8809523809523809, 'kindell')
klinseiser,-1,(0.7416666666666667, 'lesniewski')
klughart,-1,(0.8452380952380952, 'lukehart')
koonvirarak,-1,(0.7453102453102454, 'vankirk')
kotey,-1,(0.5111111111111111, 'you')
kotkevich,-1,(0.8888888888888888, 'kovich')
kragten,-1,(0.7936507936507936, 'keating')
krayeske,-1,(0.7976190476190476, 'kearsley')
krelfels,-1,(0.8869047619047619, 'fellers')
krubitski,-1,(0.8055555555555555, 'rucinski')
kucheki,-1,(0.7936507936507936, 'kikuchi')
kukharuk,-1,(0.775, 'kurka')
kutoff,-1,(0.8492063492063492, 'puthoff')
kyeong,-1,(0.8888888888888888, 'kong')
la valette,-1,(0.7634920634920636, 'valente')
labaddan,-1,(0.8055555555555555, 'aldaba')
laforle,-1,(0.8690476190476191, 'lafler')
lallie,-1,(0.8222222222222223, 'vallie')
lateia,-1,(0.7825396825396824, 'natalie')
lbokhanfar,-1,(0.7154761904761906, 'halloran')
leckell,-1,(0.7158730158730159, 'keller')
ledouf,-1,(0.7555555555555556, 'louden')
lee-greiek,-1,(0.6111111111111112, 'keeler')
leipard,-1,(0.8412698412698413, 'piedra')
leivham,-1,(0.7857142857142857, 'vielma')
lejava,-1,(0.8222222222222223, 'eslava')
lekchaum,-1,(0.5972222222222222, 'makuch')
lengjack,-1,(0.6861111111111112, 'glance')
lerap,-1,(0.8666666666666667, 'lapre')
lestikow,-1,(0.7194444444444446, 'kiesow')
lopci,-1,(0.8777777777777778, 'coplin')
lordofhosts,-1,(0.7676767676767677, 'bloodsworth')
ludholtz,-1,(0.7857142857142857, 'ludolph')
lulou,-1,(0.7833333333333333, 'tullo')
mac phee,1,('white', 0.9551000000000001)
mackarvich,-1,(0.6523809523809524, 'hamrick')
magbaleno,-1,(0.8306878306878307, 'gambone')
makuta,-1,(0.8968253968253969, 'matuska')
malave sanchez,-1,(0.5650793650793651, 'aeschliman')
malmolano,-1,(0.8333333333333334, 'mallon')
manslanka,-1,(0.8796296296296297, 'maslanka')
marantides,-1,(0.8407407407407407, 'martindale')
marcouyeux,-1,(0.7333333333333334, 'roupe')
markivcka,-1,(0.8366402116402116, 'markovic')
martinellington,-1,(0.7005291005291006, 'arlington')
mastorou,-1,(0.8611111111111112, 'mastro')
matautia,-1,(0.8333333333333334, 'mattia')
matira,-1,(0.8777777777777778, 'arita')
maturah,-1,(0.8968253968253969, 'tamura')
matyan,1,('white', 0.9697)
mazzacavallo,-1,(0.667989417989418, 'palazzola')
mc corry,1,('white', 0.8662000000000001)
mcguire-houtz,-1,(0.6889245014245015, 'reichmuth')
mckinley-fowler,-1,(0.8444444444444444, 'mckinley')
mcknniey,1,('white', 0.7156999999999999)
mclean-richardson,-1,(0.5898692810457516, 'chandler')
mcneill-bey,-1,(0.809553872053872, 'mcelhiney')
medina-conde,-1,(0.7476851851851851, 'mendicino')
melashenko,-1,(0.7392857142857143, 'eshleman')
meridor,-1,(0.7579365079365079, 'pridmore')
merry levin,-1,(0.6618566618566619, 'vermilyea')
mikusik,1,('white', 0.9659)
miller royal,-1,(0.75, 'millar')
miovac,-1,(0.7194444444444446, 'marovich')
misarko,-1,(0.6797619047619049, 'romanski')
monagon,-1,(0.8968253968253969, 'mongan')
montonye,-1,(0.8869047619047619, 'monteon')
motuk,-1,(0.7000000000000001, 'timko')
