,,,,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.0001
gutloff,0, ('white',0.934676367,1,1,1,1,1,1,1,1,1,1
guy,0,-1,,0,0,0,0,0,0,0,0,0,0
guzikov,0, ('white',0.936194782,1,1,1,1,1,1,1,1,1,1
gwarggis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
gwillam,0,-1,,0,0,0,0,0,0,0,0,0,0
h,0,-1,,0,0,0,0,0,0,0,0,0,0
hackmeier,0, ('white',0.802893073,0,1,1,1,1,1,1,1,1,1
hadjitarkjani,0,-1,,0,0,0,0,0,0,0,0,0,0
hadzisuljic,0,-1,,0,0,0,0,0,0,0,0,0,0
hagers,0, ('white',0.795135582,0,0,1,1,1,1,1,1,1,1
hagiaden,0,-1,,0,0,0,0,0,0,0,0,0,0
hagole,0,-1,,0,0,0,0,0,0,0,0,0,0
haircrow,0, ('white',0.817748039,0,1,1,1,1,1,1,1,1,1
halalau,0, ('white',0.775998955,0,0,1,1,1,1,1,1,1,1
haligiannis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
halioteis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
halmich,0, ('white',0.939219377,1,1,1,1,1,1,1,1,1,1
halwachs,0,-1,,0,0,0,0,0,0,0,0,0,0
hambay,0,-1,,0,0,0,0,0,0,0,0,0,0
hammmill,0,-1,,0,0,0,0,0,0,0,0,0,0
hanagraaff,0,-1,,0,0,0,0,0,0,0,0,0,0
hanist,0,-1,,0,0,0,0,0,0,0,0,0,0
hannesdottir,0,-1,,0,0,0,0,0,0,0,0,0,0
hanscon,0, ('white',0.708743068,0,0,1,1,1,1,1,1,1,1
hansen,0, ('white',0.953968888,1,1,1,1,1,1,1,1,1,1
hansenyoung,0,-1,,0,0,0,0,0,0,0,0,0,0
hanson-mail,0,-1,,0,0,0,0,0,0,0,0,0,0
harbance,0,-1,,0,0,0,0,0,0,0,0,0,0
harbart,0,-1,,0,0,0,0,0,0,0,0,0,0
harrison-gracia,0, ('hispanic',0.774223435,0,0,1,1,1,1,1,1,1,1
hartdige,0,-1,,0,0,0,0,0,0,0,0,0,0
hartisch,0,-1,,0,0,0,0,0,0,0,0,0,0
harware,0,-1,,0,0,0,0,0,0,0,0,0,0
hatlem-griebel,0,-1,,0,0,0,0,0,0,0,0,0,0
hatzav,0,-1,,0,0,0,0,0,0,0,0,0,0
hau-riege,0,-1,,0,0,0,0,0,0,0,0,0,0
hau-zilic,0,-1,,0,0,0,0,0,0,0,0,0,0
havekost,0,-1,,0,0,0,0,0,0,0,0,0,0
haynga,0,-1,,0,0,0,0,0,0,0,0,0,0
hazly,0,-1,,0,0,0,0,0,0,0,0,0,0
hedendal,0, ('hispanic',0.548605882,0,0,0,0,1,1,1,1,1,1
hedlof,0,-1,,0,0,0,0,0,0,0,0,0,0
heickel,0,-1,,0,0,0,0,0,0,0,0,0,0
heikens,0, ('white',0.765626264,0,0,1,1,1,1,1,1,1,1
heinhorst,0,-1,,0,0,0,0,0,0,0,0,0,0
helms-kostka,0, ('white',0.836228972,0,1,1,1,1,1,1,1,1,1
hengfus,0, ('white',0.750575471,0,0,1,1,1,1,1,1,1,1
henican,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
henigesimpson,0, ('white',0.722337889,0,0,1,1,1,1,1,1,1,1
henward,0, ('white',0.771259011,0,0,1,1,1,1,1,1,1,1
hepokaski,0, ('white',0.970744068,1,1,1,1,1,1,1,1,1,1
hewittmark,0,-1,,0,0,0,0,0,0,0,0,0,0
hhayes,0,-1,,0,0,0,0,0,0,0,0,0,0
hibbert-wilby,0, ('white',0.783947153,0,0,1,1,1,1,1,1,1,1
hibsman,0, ('white',0.817381465,0,1,1,1,1,1,1,1,1,1
hichcock,0,-1,,0,0,0,0,0,0,0,0,0,0
hicks-alvarez,0, ('hispanic',0.918764006,1,1,1,1,1,1,1,1,1,1
hidetora,0,-1,,0,0,0,0,0,0,0,0,0,0
hiernaux,0,-1,,0,0,0,0,0,0,0,0,0,0
hillfiger,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
hillman-vanbeaseler,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
hilton-root,0, ('white',0.836734992,0,1,1,1,1,1,1,1,1,1
himberger,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
hinton-marti,0,-1,,0,0,0,0,0,0,0,0,0,0
hirshout,0, ('white',0.926835163,1,1,1,1,1,1,1,1,1,1
hnojewa,0,-1,,0,0,0,0,0,0,0,0,0,0
hodge-wallace,0,-1,,0,0,0,0,0,0,0,0,0,0
hodill,0,-1,,0,0,0,0,0,0,0,0,0,0
hoff,0, ('white',0.934676367,1,1,1,1,1,1,1,1,1,1
holavarri,0,-1,,0,0,0,0,0,0,0,0,0,0
holbmann,0, ('white',0.934633062,1,1,1,1,1,1,1,1,1,1
holguin-ravelo,0,-1,,0,0,0,0,0,0,0,0,0,0
hollinworth,0,-1,,0,0,0,0,0,0,0,0,0,0
hollivay,0,-1,,0,0,0,0,0,0,0,0,0,0
hollloman,0, ('white',0.817381465,0,1,1,1,1,1,1,1,1,1
holsztynski,0, ('white',0.970744068,1,1,1,1,1,1,1,1,1,1
holzhuer,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
hommerson,0, ('white',0.722337889,0,0,1,1,1,1,1,1,1,1
hongsuong,0,-1,,0,0,0,0,0,0,0,0,0,0
horeman,0, ('white',0.817381465,0,1,1,1,1,1,1,1,1,1
horton-chavez,0, ('hispanic',0.918764006,1,1,1,1,1,1,1,1,1,1
hostell,0, ('white',0.780826424,0,0,1,1,1,1,1,1,1,1
houston-thompson,0, ('white',0.722337889,0,0,1,1,1,1,1,1,1,1
howacherl,0,-1,,0,0,0,0,0,0,0,0,0,0
howaith,0,-1,,0,0,0,0,0,0,0,0,0,0
hoyko,0, ('white',0.836063092,0,1,1,1,1,1,1,1,1,1
hrebenyar,0,-1,,0,0,0,0,0,0,0,0,0,0
hreish,0,-1,,0,0,0,0,0,0,0,0,0,0
hromava,0,-1,,0,0,0,0,0,0,0,0,0,0
huechlefeld,0,-1,,0,0,0,0,0,0,0,0,0,0
huetz,0,-1,,0,0,0,0,0,0,0,0,0,0
hugheley,0,-1,,0,0,0,0,0,0,0,0,0,0
huhlein,0, ('white',0.758582714,0,0,1,1,1,1,1,1,1,1
hunseberger,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
hunter,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
hunter-mcginnis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
hurtowy,0,-1,,0,0,0,0,0,0,0,0,0,0
huryan,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
huss-boyle,0,-1,,0,0,0,0,0,0,0,0,0,0
hussainee,0,-1,,0,0,0,0,0,0,0,0,0,0
huwig,0,-1,,0,0,0,0,0,0,0,0,0,0
hyattiii,0,-1,,0,0,0,0,0,0,0,0,0,0
ianna,0,-1,,0,0,0,0,0,0,0,0,0,0
ibukic,0,-1,,0,0,0,0,0,0,0,0,0,0
ichinoe,0,-1,,0,0,0,0,0,0,0,0,0,0
ifargan-edery,0,-1,,0,0,0,0,0,0,0,0,0,0
iike,0,-1,,0,0,0,0,0,0,0,0,0,0
ikusz,0,-1,,0,0,0,0,0,0,0,0,0,0
ilerio,0,-1,,0,0,0,0,0,0,0,0,0,0
illu,0,-1,,0,0,0,0,0,0,0,0,0,0
imsdahl,0,-1,,0,0,0,0,0,0,0,0,0,0
inanura,0,-1,,0,0,0,0,0,0,0,0,0,0
iraola-mercado,0,-1,,0,0,0,0,0,0,0,0,0,0
irizarry,0,-1,,0,0,0,0,0,0,0,0,0,0
irizarry-arroyo,0,-1,,0,0,0,0,0,0,0,0,0,0
isgan,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
isidienu,0,-1,,0,0,0,0,0,0,0,0,0,0
islinger,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
ives-halperin,0, ('white',0.758582714,0,0,1,1,1,1,1,1,1,1
iwrey,0,-1,,0,0,0,0,0,0,0,0,0,0
iwulha,0,-1,,0,0,0,0,0,0,0,0,0,0
izard-jr,0,-1,,0,0,0,0,0,0,0,0,0,0
j,0,-1,,0,0,0,0,0,0,0,0,0,0
jaccoma,0,-1,,0,0,0,0,0,0,0,0,0,0
jackson,0, ('white',0.722337889,0,0,1,1,1,1,1,1,1,1
jackson-hajja,0,-1,,0,0,0,0,0,0,0,0,0,0
jacobsonsive,0,-1,,0,0,0,0,0,0,0,0,0,0
jahga,0,-1,,0,0,0,0,0,0,0,0,0,0
jaklin,0, ('white',0.763222718,0,0,1,1,1,1,1,1,1,1
jakubovitch,0,-1,,0,0,0,0,0,0,0,0,0,0
james-dixon,0, ('white',0.708743068,0,0,1,1,1,1,1,1,1,1
jane,0,-1,,0,0,0,0,0,0,0,0,0,0
jansenberger,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
jansyn,0,-1,,0,0,0,0,0,0,0,0,0,0
jarnholm,0, ('white',0.853492906,0,1,1,1,1,1,1,1,1,1
jarvin,0, ('white',0.758582714,0,0,1,1,1,1,1,1,1,1
jarzombek,0, ('white',0.933800127,1,1,1,1,1,1,1,1,1,1
jasionawski,0, ('white',0.970744068,1,1,1,1,1,1,1,1,1,1
javidnia,0, ('hispanic',0.774223435,0,0,1,1,1,1,1,1,1,1
jazvo,0,-1,,0,0,0,0,0,0,0,0,0,0
jbeili,0, ('white',0.639807327,0,0,0,1,1,1,1,1,1,1
jean,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
jean-charlees,0,-1,,0,0,0,0,0,0,0,0,0,0
jeffernan,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
jeffre,0,-1,,0,0,0,0,0,0,0,0,0,0
jeltsch,0,-1,,0,0,0,0,0,0,0,0,0,0
jemus,0, ('white',0.750575471,0,0,1,1,1,1,1,1,1,1
jendzio,0,-1,,0,0,0,0,0,0,0,0,0,0
jenkinsiii,0,-1,,0,0,0,0,0,0,0,0,0,0
jenneweine,0,-1,,0,0,0,0,0,0,0,0,0,0
jenninks,0,-1,,0,0,0,0,0,0,0,0,0,0
jenss,0,-1,,0,0,0,0,0,0,0,0,0,0
jeschinik,0, ('white',0.950928435,1,1,1,1,1,1,1,1,1,1
jesudhason,0, ('white',0.722337889,0,0,1,1,1,1,1,1,1,1
jfax,0,-1,,0,0,0,0,0,0,0,0,0,0
jhonsn,0,-1,,0,0,0,0,0,0,0,0,0,0
jittimongkol,0,-1,,0,0,0,0,0,0,0,0,0,0
jmartin,0, ('white',0.758582714,0,0,1,1,1,1,1,1,1,1
jodry,0,-1,,0,0,0,0,0,0,0,0,0,0
johnson,0, ('white',0.722337889,0,0,1,1,1,1,1,1,1,1
johnson-sorensen,0, ('white',0.953968888,1,1,1,1,1,1,1,1,1,1
jones-aldridge,0,-1,,0,0,0,0,0,0,0,0,0,0
jones-mccrumb,0,-1,,0,0,0,0,0,0,0,0,0,0
jones-stuart,0,-1,,0,0,0,0,0,0,0,0,0,0
jordan-crump,0,-1,,0,0,0,0,0,0,0,0,0,0
jordens,0, ('white',0.765626264,0,0,1,1,1,1,1,1,1,1
jorgge,0,-1,,0,0,0,0,0,0,0,0,0,0
jorik,0, ('white',0.856558148,0,1,1,1,1,1,1,1,1,1
joubrt,0,-1,,0,0,0,0,0,0,0,0,0,0
jozefik,0, ('white',0.856558148,0,1,1,1,1,1,1,1,1,1
juarez,0, ('hispanic',0.918764006,1,1,1,1,1,1,1,1,1,1
juliat,0,-1,,0,0,0,0,0,0,0,0,0,0
jullette,0,-1,,0,0,0,0,0,0,0,0,0,0
jurgo,0,-1,,0,0,0,0,0,0,0,0,0,0
juricova,0,-1,,0,0,0,0,0,0,0,0,0,0
kaabipour,0, ('white', 'french',1,1,1,1,1,1,1,1,1,1
kaberry,0,-1,,0,0,0,0,0,0,0,0,0,0
kaczke,0,-1,,0,0,0,0,0,0,0,0,0,0
kaczmaruk,0, ('white',0.831788684,0,1,1,1,1,1,1,1,1,1
kadabasridhar,0,-1,,0,0,0,0,0,0,0,0,0,0
kalayta,0,-1,,0,0,0,0,0,0,0,0,0,0
kalecin,0, ('white',0.758582714,0,0,1,1,1,1,1,1,1,1
kalezis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
kalilikane-kamaunu,0,-1,,0,0,0,0,0,0,0,0,0,0
kaliva,0,-1,,0,0,0,0,0,0,0,0,0,0
kallee,0,-1,,0,0,0,0,0,0,0,0,0,0
kalpin,0, ('white',0.758582714,0,0,1,1,1,1,1,1,1,1
kalpoor,0,-1,,0,0,0,0,0,0,0,0,0,0
kamaker,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
kambiranda,0,-1,,0,0,0,0,0,0,0,0,0,0
kamene,0,-1,,0,0,0,0,0,0,0,0,0,0
kamiec,0, ('white',0.966769669,1,1,1,1,1,1,1,1,1,1
kamych,0,-1,,0,0,0,0,0,0,0,0,0,0
kanarchuk,0, ('white',0.831788684,0,1,1,1,1,1,1,1,1,1
kanohola,0, ('hispanic',0.61644228,0,0,0,1,1,1,1,1,1,1
kantola-beghein,0, ('white',0.758582714,0,0,1,1,1,1,1,1,1,1
kaplia,0, ('hispanic',0.774223435,0,0,1,1,1,1,1,1,1,1
karbasian,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
karkason,0, ('white',0.722337889,0,0,1,1,1,1,1,1,1,1
kaross,0,-1,,0,0,0,0,0,0,0,0,0,0
karoumi,0,-1,,0,0,0,0,0,0,0,0,0,0
karton,0, ('white',0.708743068,0,0,1,1,1,1,1,1,1,1
kashkusli,0, ('white',0.639807327,0,0,0,1,1,1,1,1,1,1
kasku,0,-1,,0,0,0,0,0,0,0,0,0,0
kastant,0,-1,,0,0,0,0,0,0,0,0,0,0
katerman,0, ('white',0.817381465,0,1,1,1,1,1,1,1,1,1
kaunelis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
kauswar,0,-1,,0,0,0,0,0,0,0,0,0,0
kavrakis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
kawabe,0,-1,,0,0,0,0,0,0,0,0,0,0
kazsimer,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
kearns-rader,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
keffolos,0, ('hispanic',0.678992329,0,0,0,1,1,1,1,1,1,1
kelefant,0,-1,,0,0,0,0,0,0,0,0,0,0
kelliaher,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
kemther,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
kenzi,0,-1,,0,0,0,0,0,0,0,0,0,0
kepa-ivester,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
kepowicz,0,-1,,0,0,0,0,0,0,0,0,0,0
kerehi,0,-1,,0,0,0,0,0,0,0,0,0,0
kerntz,0,-1,,0,0,0,0,0,0,0,0,0,0
keryakes,0,-1,,0,0,0,0,0,0,0,0,0,0
ketchey,0,-1,,0,0,0,0,0,0,0,0,0,0
kett,0,-1,,0,0,0,0,0,0,0,0,0,0
keuchen,0,-1,,0,0,0,0,0,0,0,0,0,0
keviett,0,-1,,0,0,0,0,0,0,0,0,0,0
khalilian,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
khanphongtxane,0,-1,,0,0,0,0,0,0,0,0,0,0
khanzrtyan,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
kharrazian,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
khatthachanh,0,-1,,0,0,0,0,0,0,0,0,0,0
khayoyan,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
kheibari,0,-1,,0,0,0,0,0,0,0,0,0,0
khimani,0,-1,,0,0,0,0,0,0,0,0,0,0
kholafai,0,-1,,0,0,0,0,0,0,0,0,0,0
khoma,0,-1,,0,0,0,0,0,0,0,0,0,0
khoryakova,0,-1,,0,0,0,0,0,0,0,0,0,0
khosama,0,-1,,0,0,0,0,0,0,0,0,0,0
khoudaghoulian,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
kieljr,0,-1,,0,0,0,0,0,0,0,0,0,0
kilbury-mensch,0, ('white',0.894670508,0,1,1,1,1,1,1,1,1,1
kimmitz,0,-1,,0,0,0,0,0,0,0,0,0,0
kimquathamer,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
kingmarrero,0, ('hispanic',0.800592517,0,1,1,1,1,1,1,1,1,1
kinmark,0,-1,,0,0,0,0,0,0,0,0,0,0
kinnaly,0,-1,,0,0,0,0,0,0,0,0,0,0
kinnamonst,0,-1,,0,0,0,0,0,0,0,0,0,0
kiriakow,0, ('white',0.817748039,0,1,1,1,1,1,1,1,1,1
kiriwas,0,-1,,0,0,0,0,0,0,0,0,0,0
kirsce,0,-1,,0,0,0,0,0,0,0,0,0,0
kishpauph,0,-1,,0,0,0,0,0,0,0,0,0,0
kiyali,0, ('white',0.639807327,0,0,0,1,1,1,1,1,1,1
kiznis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
kjelstrom,0,-1,,0,0,0,0,0,0,0,0,0,0
klakken,0,-1,,0,0,0,0,0,0,0,0,0,0
klankey,0,-1,,0,0,0,0,0,0,0,0,0,0
klaric,0,-1,,0,0,0,0,0,0,0,0,0,0
klepp-egge,0,-1,,0,0,0,0,0,0,0,0,0,0
kletsch,0,-1,,0,0,0,0,0,0,0,0,0,0
klimentiotis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
klimkovich,0, ('white',0.955769993,1,1,1,1,1,1,1,1,1,1
kluev,0, ('asian',0.529538142,0,0,0,0,1,1,1,1,1,1
kluzniak,0, ('white',0.970396996,1,1,1,1,1,1,1,1,1,1
knosby,0, ('white',0.783947153,0,0,1,1,1,1,1,1,1,1
knutrud,0, ('white',0.962045355,1,1,1,1,1,1,1,1,1,1
kochorova,0,-1,,0,0,0,0,0,0,0,0,0,0
kociomyk,0, ('white',0.971848365,1,1,1,1,1,1,1,1,1,1
kocorowski,0, ('white',0.970744068,1,1,1,1,1,1,1,1,1,1
kodwo,0,-1,,0,0,0,0,0,0,0,0,0,0
kogod,0,-1,,0,0,0,0,0,0,0,0,0,0
kokic,0,-1,,0,0,0,0,0,0,0,0,0,0
koleen,0,-1,,0,0,0,0,0,0,0,0,0,0
kolisch,0,-1,,0,0,0,0,0,0,0,0,0,0
kollevoll,0,-1,,0,0,0,0,0,0,0,0,0,0
koloch,0,-1,,0,0,0,0,0,0,0,0,0,0
kolowith,0,-1,,0,0,0,0,0,0,0,0,0,0
koncek,0, ('white',0.933800127,1,1,1,1,1,1,1,1,1,1
konczyini,0,-1,,0,0,0,0,0,0,0,0,0,0
kondracka,0, ('white',0.836228972,0,1,1,1,1,1,1,1,1,1
konnerut,0,-1,,0,0,0,0,0,0,0,0,0,0
konnik,0, ('white',0.950928435,1,1,1,1,1,1,1,1,1,1
koomee,0,-1,,0,0,0,0,0,0,0,0,0,0
kopaddy,0,-1,,0,0,0,0,0,0,0,0,0,0
kopazz,0,-1,,0,0,0,0,0,0,0,0,0,0
kopski,0, ('white',0.970744068,1,1,1,1,1,1,1,1,1,1
kopvesci,0,-1,,0,0,0,0,0,0,0,0,0,0
koric,0,-1,,0,0,0,0,0,0,0,0,0,0
kornburger,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
korocinski,0, ('white',0.970744068,1,1,1,1,1,1,1,1,1,1
koropitzer,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
korzepa,0,-1,,0,0,0,0,0,0,0,0,0,0
korzhezska,0, ('white',0.836228972,0,1,1,1,1,1,1,1,1,1
kosmidou,0, ('asian',0.650605102,0,0,0,1,1,1,1,1,1,1
kosmiej,0,-1,,0,0,0,0,0,0,0,0,0,0
kossut,0,-1,,0,0,0,0,0,0,0,0,0,0
kostadinaba,0, ('white',0.45991316,0,0,0,0,0,1,1,1,1,1
kotchev,0, ('asian',0.529538142,0,0,0,0,1,1,1,1,1,1
kotziagkiaouridis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
koulioufas,0,-1,,0,0,0,0,0,0,0,0,0,0
koutrolulis,0, ('white',0.966675564,1,1,1,1,1,1,1,1,1,1
kouvaine,0,-1,,0,0,0,0,0,0,0,0,0,0
kowar,0,-1,,0,0,0,0,0,0,0,0,0,0
kozhevsky,0,-1,,0,0,0,0,0,0,0,0,0,0
kozitzky,0,-1,,0,0,0,0,0,0,0,0,0,0
kozulak,0, ('white',0.889889096,0,1,1,1,1,1,1,1,1,1
kraley,0,-1,,0,0,0,0,0,0,0,0,0,0
krampac,0, ('white',0.682776421,0,0,0,1,1,1,1,1,1,1
krappe,0,-1,,0,0,0,0,0,0,0,0,0,0
krashevsky,0,-1,,0,0,0,0,0,0,0,0,0,0
krebs,0,-1,,0,0,0,0,0,0,0,0,0,0
krepler,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
krestone,0,-1,,0,0,0,0,0,0,0,0,0,0
kreussling,0, ('white',0.811543589,0,1,1,1,1,1,1,1,1,1
kriegstein,0, ('white',0.758582714,0,0,1,1,1,1,1,1,1,1
krikac,0, ('white',0.682776421,0,0,0,1,1,1,1,1,1,1
krisdathanont,0,-1,,0,0,0,0,0,0,0,0,0,0
kristakinos,0,-1,,0,0,0,0,0,0,0,0,0,0
krogmeier,0, ('white',0.802893073,0,1,1,1,1,1,1,1,1,1
kronhofman,0, ('white',0.817381465,0,1,1,1,1,1,1,1,1,1
krupi,0,-1,,0,0,0,0,0,0,0,0,0,0
kruschen,0,-1,,0,0,0,0,0,0,0,0,0,0
krusee,0,-1,,0,0,0,0,0,0,0,0,0,0
krywokulski,0, ('white',0.970744068,1,1,1,1,1,1,1,1,1,1
kubdeldis,0, ('white',0.670444124,0,0,0,1,1,1,1,1,1,1
kufeji-kamourdeen,0,-1,,0,0,0,0,0,0,0,0,0,0
kukulevsky,0,-1,,0,0,0,0,0,0,0,0,0,0
kulicki,0, ('white',0.973042058,1,1,1,1,1,1,1,1,1,1
kulsaree,0,-1,,0,0,0,0,0,0,0,0,0,0
kunal,0,-1,,0,0,0,0,0,0,0,0,0,0
kundalic,0,-1,,0,0,0,0,0,0,0,0,0,0
kunicich,0, ('white',0.939219377,1,1,1,1,1,1,1,1,1,1
kunkler,0, ('white',0.842465921,0,1,1,1,1,1,1,1,1,1
kunvargi,0,-1,,0,0,0,0,0,0,0,0,0,0
kurtshel,0,-1,,0,0,0,0,0,0,0,0,0,0
kushnerenko,0, ('white',0.836063092,0,1,1,1,1,1,1,1,1,1
kusten,0, ('white',0.933724438,1,1,1,1,1,1,1,1,1,1
kuwama,0,-1,,0,0,0,0,0,0,0,0,0,0
kuylendall,0,-1,,0,0,0,0,0,0,0,0,0,0
kwedi,0,-1,,0,0,0,0,0,0,0,0,0,0
kyaykedzhyan,0, ('white',0.757381775,0,0,1,1,1,1,1,1,1,1
kymm,0,-1,,0,0,0,0,0,0,0,0,0,0
l,0,-1,,0,0,0,0,0,0,0,0,0,0
la,0,-1,,0,0,0,0,0,0,0,0,0,0
laemmie,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lafontain,0, [('white',0.81394996,0,1,1,1,1,1,1,1,1,1
laghrib,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lagonosky,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lagrand-eaddy,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
laivuong,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lakshminaraya,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lalmi,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lamaani,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lamarche,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lamota,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lampach,0, [('white',0.934633232,1,1,1,1,1,1,1,1,1,1
lanesse,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lanfermeijer,0, [('white',0.841606466,0,1,1,1,1,1,1,1,1,1
langewehr,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lapichak,0, [('white',0.9782,1,1,1,1,1,1,1,1,1,1
lapolstat,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lapsin,0, [('white',0.81394996,0,1,1,1,1,1,1,1,1,1
lardeux-gorfien,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
larosae,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
larussa-martin,0, [('white',0.81394996,0,1,1,1,1,1,1,1,1,1
lashmit,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lasslett,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
lastair,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
latite,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
latresi,0, ('white',0.77694293,0,0,1,1,1,1,1,1,1,1
latyuk,0, ('white',0.945126935,1,1,1,1,1,1,1,1,1,1
latzet,0, ('white',0.939817402,1,1,1,1,1,1,1,1,1,1
lau,0, [('white',0.357557377,0,0,0,0,0,0,1,1,1,1
lau-hansen,0, [('white',0.955891362,1,1,1,1,1,1,1,1,1,1
lauchan,0, [('white',0.544193393,0,0,0,0,1,1,1,1,1,1
laurentin,0, [('white',0.81394996,0,1,1,1,1,1,1,1,1,1
lavreniuk,0, ('white',0.945126935,1,1,1,1,1,1,1,1,1,1
lawdan,0, [('white',0.849669813,0,1,1,1,1,1,1,1,1,1
lawson-johnston,0, [('white',0.852126928,0,1,1,1,1,1,1,1,1,1
lawson-robinson,0, [('white',0.853921754,0,1,1,1,1,1,1,1,1,1
lazarou,0, ('white',0.561863476,0,0,0,0,1,1,1,1,1,1
le,0,-1,,0,0,0,0,0,0,0,0,0,0
lebandusky,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
lebens,0, [('white',0.918807152,1,1,1,1,1,1,1,1,1,1
leberty,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
lebkuchner,0, [('white',0.887216238,0,1,1,1,1,1,1,1,1,1
lechoco,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
ledbendig,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
ledwold,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
leflora,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
legrain,0, [('white',0.935186975,1,1,1,1,1,1,1,1,1,1
leineberg,0, [('white',0.972966332,1,1,1,1,1,1,1,1,1,1
lembe,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
lemmond-nevers,0, [('white',0.833697002,0,1,1,1,1,1,1,1,1,1
leniartek,0, [('white',0.8845,0,1,1,1,1,1,1,1,1,1
lenke,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
lenssa,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
leon,0, [('white',0.460234401,0,0,0,0,0,1,1,1,1,1
leonard-horwith,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
lepick,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
leppsaar,0, ('white',0.967036054,1,1,1,1,1,1,1,1,1,1
leroy-johnson,0, [('white',0.918047434,1,1,1,1,1,1,1,1,1,1
lertrattanapani,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
lesurer,0, [('white',0.887216238,0,1,1,1,1,1,1,1,1,1
letterm,0, ('white',0.632869925,0,0,0,1,1,1,1,1,1,1
